Image,Caption
https://image.tmdb.org/t/p/original/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,"""The image is a movie poster for the film """"A Clockwork Orange"""". The main design elements include a large triangle with a person holding a knife inside it, a robot, and the title of the film in large orange letters. The layout of the poster features the title at the bottom and the person holding the knife in the center. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg,"""The image is a black and white poster featuring a man playing a guitar and a woman sitting next to him. The text """"A STAR IS BORN"""" is prominently displayed in large, gold letters at the top of the poster."""
https://image.tmdb.org/t/p/original/wquJChp0NpoqthYdE3YjXNNxvVC.jpg,"""The image features a large brown and white dog with a smiling expression, sitting on a white surface. Below the dog, there is a pair of feet wearing pink and brown sneakers. The text """"A DOG'S JOURNEY"""" is prominently displayed in the center of the image."""
https://image.tmdb.org/t/p/original/ePyN2nX9t8SOl70eRW47Q29zUFO.jpg,"""The image is a movie poster for the film """"Tomb Raider"""". The main design elements include a close-up of a woman with a serious expression, a green tank top, and a bow and arrow. The layout of the poster features the title of the movie in large red letters at the bottom, with the woman's face in the center. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/ylXKcKrEHSQEYLntBvYxGBI7Ld3.jpg,"""The image features a baby with a pacifier and a bird, possibly a stork, on top of the baby. The background of the image is blue with some clouds. The text """"STORKS"""" is prominently displayed in large white letters at the top of the image. There is no additional text or design elements that are promotional or filler text."""
https://image.tmdb.org/t/p/original/lNzCFguC8wEyJWP89ewQYK8d2nJ.jpg,"""The image features a young man holding up his hand, with the word """"Parasite"""" written across the image. There is no additional text or promotional material visible in the image."""
https://image.tmdb.org/t/p/original/nzbwTwSo8aKuvAytaPG6s0xGVE8.jpg,"""The image is a poster for the movie """"The House of Flowers"""". The main design elements include a pink background with white flowers, and four people standing in front of it. The colors are predominantly pink and white, with the pink background featuring white flowers. The layout is symmetrical, with the four people standing in a line facing the same direction. There is no text visible in the image, but the title """"The House of Flowers"""" is prominently displayed at the bottom."""
https://image.tmdb.org/t/p/original/eufJ36oQCauDc427ewaEvQrhZ6i.jpg,"""The image features a cat dressed in a pirate's outfit, holding a sword and wearing a hat. The cat is standing against a black background, and the title """"Puss in Boots"""" is prominently displayed at the bottom of the image."""
https://image.tmdb.org/t/p/original/fcLFvIqCUrhY96mkSmr3okxaMEw.jpg,"""The image is a movie poster for the film """"The Game Plan"""". The main design elements include a man in a football uniform holding a dog, a young girl in a tutu, and several football players in red uniforms. The layout of the poster features the man holding the dog in the center, surrounded by the young girl and the football players. There is no visible text on the poster, aside from the title """"The Game Plan"""" at the bottom."""
https://image.tmdb.org/t/p/original/hXgmWPd1SuujRZ4QnKLzrj79PAw.jpg,"""The image features a car that has crashed into a tree, with the car's front end hanging off the tree. The car appears to be in a damaged state, and the scene is set against a backdrop of a snowy mountain. There is a sign that reads """"Welcome to Kehoe"""" in the foreground. The image does not contain any promotional text or filler text."""
https://image.tmdb.org/t/p/original/kdnermMCBOnVxjDKA0FV1HZueqg.jpg,"""The image is a poster for the horror movie """"Child's Play 2"""". The poster features a creepy doll holding a pair of scissors, with the title of the movie prominently displayed. The colors used in the poster are predominantly black, red, and white, creating a stark contrast that emphasizes the horror theme. The layout of the poster includes the title at the top, the doll in the center, and the scissors at the bottom. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,"""The image is a movie poster for the film """"Eternal Sunshine of the Spotless Mind"""". The main design elements include a couple, a man's face, and a snowy background. The layout of the poster features the title of the movie at the top, with the couple in the middle and the man's face at the bottom. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/lbctonEnewCYZ4FYoTZhs8cidAl.jpg,"""The image is a poster for the movie """"The Lego Movie"""". The main design elements include various Lego characters, buildings, and vehicles. The colors used are predominantly red, blue, and yellow, creating a vibrant and lively atmosphere. The layout features the title of the movie at the top, with the characters and vehicles in the foreground, and the buildings and vehicles in the background. There is no visible text within the image that can be transcribed."""
https://image.tmdb.org/t/p/original/jBeL6pPUPo0wnyTmiuxPegcibPf.jpg,"""The image is a movie poster for the film """"Ghosts of War"""". The poster features a group of soldiers in military uniforms standing in front of a building. The soldiers are wearing helmets, and the building has a dark and ominous appearance. The poster has a dark and moody color scheme, with the soldiers and building being the main design elements. There is no visible text on the poster, but the title """"Ghosts of War"""" is prominently displayed at the top."""
https://image.tmdb.org/t/p/original/e3DXXLJHGqMx9yYpXsql1XNljmM.jpg,"""The image is a movie poster for the film """"Quantum of Solace"""" featuring two main characters, a man and a woman. The man is dressed in a dark suit, while the woman is wearing a black dress. The background of the poster depicts a desert landscape with a smokestack in the distance. The title of the film, """"Quantum of Solace,"""" is prominently displayed in large white letters at the top of the poster. There is no additional text or design elements that are promotional or filler text."""
